Cell Line Name,COSMIC ID,GDSC Desc1,GDSC Desc2,TCGA Desc,Genetic Feature,IS Mutated,Recurrent Gain Loss,Genes in Segment
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD17","0","gain","BCAT1,BHLHE41,C12orf77,CASC1,IFLTD1,KRAS,LRMP,LYRM5,RASSF8,SSPN"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD18","0","gain","ABCD2,ADAMTS20,C12orf40,CNTN1,CPNE8,GXYLT1,IRAK4,KIF21A,LRRK2,MUC19,PDZRN4,PPHLN1,PRICKLE1,PUS7L,SLC2A13,TMEM117,TWF1,YAF2,ZCRB1"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD19","0","gain","AGAP2,AGAP2-AS1,AVIL,CDK4,CTDSP2,CYP27B1,MARCH9,METTL1,METTL21B,OS9,RP11-571M6.15,TSFM,TSPAN31,XRCC6BP1"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD20","0","loss","TMEM132B"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD21","0","gain","ABHD12,ACSS1,APMAP,CD93,CST1,CST11,CST2,CST3,CST4,CST5,CST7,CST8,CST9,CST9L,CSTL1,ENTPD6,FAM182B,FOXA2,GGTLC1,GINS1,GZF1,NANP,NAPB,NINL,NXT1,PYGB,SSTR4,SYNDIG1,THBD,VSX1,ZNF337"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD22","0","gain","AAR2,ACSS2,ACTL10,AHCY,ASIP,ASXL1,BCL2L1,BPIFA1,BPIFA2,BPIFA3,BPIFB1,BPIFB2,BPIFB3,BPIFB4,BPIFB6,C20orf112,C20orf144,C20orf173,C20orf24,CBFA2T2,CCM2L,CDK5RAP1,CEP250,CHMP4B,CNBD2,COMMD7,COX4I2,CPNE1,DEFB115,DEFB116,DEFB118,DEFB119,DEFB121,DEFB123,DEFB124,DLGAP4,DNMT3B,DSN1,DUSP15,DYNLRB1,E2F1,EDEM2,EFCAB8,EIF2S2,EIF6,EPB41L1,ERGIC3,FAM83C,FOXS1,GDF5,GDF5OS,GGT7,GSS,HCK,HM13,ID1,ITCH,KIF3B,MAP1LC3A,MAPRE1,MMP24,MYH7B,MYL9,MYLK2,NCOA6,NDRG3,NECAB3,NFS1,PDRG1,PHF20,PIGU,PLAGL2,POFUT1,PROCR,PXMP4,RALY,RBM12,RBM39,REM1,ROMO1,RP11-410N8.4,RP1-309K20.6,SAMHD1,SCAND1,SLA2,SNTA1,SOGA1,SPAG4,SUN5,TGIF2,TGIF2-C20orf24,TLDC2,TM9SF4,TP53INP2,TPX2,TRPC4AP,UQCC1,XKR7,ZNF341"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD23","0","gain","ADRM1,ARFGAP1,BHLHE23,BIRC7,C20orf166,C20orf195,CABLES2,CHRNA4,COL20A1,COL9A3,DIDO1,EEF1A2,GATA5,GID8,GMEB2,HELZ2,HRH3,KCNQ2,LAMA5,MRGBP,MTG2,NKAIN4,NTSR1,OGFR,OSBPL2,PPDPF,PTK6,RBBP8NL,RP11-93B14.6,RPS21,SLC17A9,SLCO4A1,SRMS,SS18L1,TCFL5,YTHDF1"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD24","0","gain","AC002310.13,AHSP,ALDOA,ARMC5,ASPHD1,BCKDK,BCL7C,BOLA2B,C16orf58,C16orf92,C16orf93,C16orf98,CD2BP2,CDIPT,CORO1A,COX6A2,CTF1,DCTPP1,DOC2A,FAM57B,FBRS,FBXL19,FUS,GDPD3,HIRIP3,HSD3B7,INO80E,ITGAD,ITGAL,ITGAM,ITGAX,KAT8,KCTD13,MAPK3,MYLPF,ORAI3,PHKG2,PPP4C,PRR14,PRSS36,PRSS53,PRSS8,PYCARD,PYDC1,RNF40,RP11-196G11.1,RP11-347C12.1,RP11-347C12.3,SEPHS2,SEPT1,SETD1A,SEZ6L2,SLC5A2,SLX1A,SRCAP,STX1B,STX4,SULT1A3,TAOK2,TBC1D10B,TBX6,TGFB1I1,TMEM219,TRIM72,VKORC1,YPEL3,ZNF48,ZNF629,ZNF646,ZNF668,ZNF688,ZNF689,ZNF720,ZNF747,ZNF747,ZNF764,ZNF768,ZNF771,ZNF785,ZNF843"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD25","0","loss","ACSF3,ADAD2,ANKRD11,APRT,ATP2C2,BANP,C16orf74,C16orf95,CA5A,CBFA2T3,CDH13,CDH15,CDT1,COTL1,COX4I1,CRISPLD2,CTC-786C10.1,CTU2,CYBA,DNAAF1,EMC8,FBXO31,FOXC2,FOXF1,FOXL1,GALNS,GINS2,GSE1,HSBP1,HSD17B2,HSDL1,IL17C,IRF8,JPH3,KCNG4,KIAA0513,KLHDC4,KLHL36,MAP1LC3B,MBTPS1,MLYCD,MPHOSPH6,MTHFSD,MVD,NECAB2,OSGIN1,PABPN1L,PIEZO1,PLCG2,RNF166,RP11-178L8.4,RP11-505K9.4,RP11-680G10.1,RP11-830F9.6,SDR42E1,SLC22A31,SLC38A8,SLC7A5,SNAI3,TAF1C,TLDC1,TRAPPC2L,USP10,WFDC1,ZC3H18,ZCCHC14,ZDHHC7,ZFPM1,ZNF469,ZNF778"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD26","0","gain","AGPAT6,ANK1,AP3M2,CHRNA6,CHRNB3,DKK4,FNTA,GINS4,GOLGA7,HOOK3,IKBKB,KAT6A,NKX6-3,PLAT,POLB,RNF170,RP11-598P20.5,SFRP1,SLC20A2,SMIM19,THAP1,VDAC3"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD27","0","gain","MYC,POU5F1B"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD28","0","loss","LRCH1"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD29","0","loss","ATP4B,GAS6,GRK1,RASA3,TFDP1,TMCO3,TMEM255B"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD30","0","gain","CCND1,FGF19,FGF3,FGF4,MRGPRD,MRGPRF,MYEOV,ORAOV1,TPCN2"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD31","0","loss","KCNQ5"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD32","0","gain","CD99L2,GPR50,HMGB3,MTM1,MTMR1,PASD1,VMA21"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD33","0","gain","ABCD1,ARHGAP4,ATP2B3,ATP6AP1,AVPR2,BCAP31,BGN,BRCC3,CETN2,CLIC2,CMC4,CSAG1,CTAG1A,CTAG1B,CTAG2,DKC1,DNASE1L1,DUSP9,EMD,F8,F8A1,F8A2,F8A3,FAM3A,FAM50A,FAM58A,FLNA,FUNDC2,G6PD,GAB3,GABRA3,GABRE,GABRQ,GDI1,H2AFB1,H2AFB2,H2AFB3,HAUS7,HCFC1,IDH3G,IKBKG,IRAK1,L1CAM,LAGE3,LCA10,MAGEA1,MAGEA10,MAGEA12,MAGEA2,MAGEA2B,MAGEA3,MAGEA4,MAGEA6,MECP2,MPP1,MTCP1,NAA10,NSDHL,OPN1LW,OPN1MW,OPN1MW2,PDZD4,PLXNA3,PLXNB3,PNCK,PNMA3,PNMA5,PNMA6A,PNMA6B,PNMA6C,PNMA6D,RAB39B,RENBP,RPL10,SLC10A3,SLC6A8,SMIM9,SRPK3,SSR4,TAZ,TEX28,TEX28P1,TEX28P2,TKTL1,TMEM187,TMLHE,TREX2,U82695.9,UBL4A,VBP1,ZFP92,ZNF185,ZNF275"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD34","0","loss","AADAT,ACSL1,ADAM29,AGA,ANKRD37,ANXA10,ASB5,C4orf27,C4orf47,CASP3,CBR4,CCDC110,CDKN2AIP,CENPU,CEP44,CLCN3,CLDN22,CLDN24,CPE,CYP4V2,DCTD,DDX60,DDX60L,ENPP6,F11,FAM149A,FAM218A,FAT1,FBXO8,FSTL5,GALNT7,GALNTL6,GLRA3,GPM6A,HAND2,HELT,HMGB2,HPGD,ING2,IRF2,KIAA1430,KLHL2,KLKB1,LINC01098,LRP2BP,MARCH1,MFAP3L,MSMO1,MTNR1A,NAF1,NEIL3,NEK1,NPY1R,NPY5R,PALLD,PDLIM3,PRIMPOL,RAPGEF2,RP11-215A19.2,RP11-279O9.4,RP11-487E13.1,RP11-701P16.2,RWDD4,SAP30,SCRG1,SH3RF1,SLC25A4,SNX25,SORBS2,SPATA4,SPCS3,SPOCK3,STOX2,TENM3,TKTL2,TLL1,TLR3,TMA16,TMEM192,TRAPPC11,TRIM60,TRIM61,UFSP2,VEGFC,WDR17,WWC2"
"PC-14","753608","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD35","0","gain","ACTRT3,CLDN11,EIF5A2,FNDC3B,GHSR,GOLIM4,GPR160,LRRC31,LRRC34,LRRIQ4,MECOM,MYNN,NCEH1,PDCD10,PHC3,PLD1,PRKCI,RPL22L1,SAMD7,SEC62,SERPINI1,SERPINI2,SKIL,SLC2A2,SLC7A14,TMEM212,TNFSF10,TNIK,WDR49"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD1","1","loss","CDKN2A,CDKN2B,RP11-145E5.5"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD2","0","loss","PAX5"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD3","0","gain","C5orf38,CLPTM1L,IRX2,IRX4,LPCAT1,MRPL36,NDUFS6,NKD2,RP11-661C8.3,SLC12A7,SLC6A18,SLC6A19,SLC6A3,TERT,TRIP13"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD4","0","gain","AKR1C1,AKR1C2,AKR1C3,AKR1C4,AKR1CL1,CALML3,CALML5,NET1,TUBAL3,UCN3"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD5","0","gain","ABI1,ACBD5,ANKRD26,ANKRD30A,APBB1IP,ARHGAP12,ARMC4,BAMBI,C10orf126,C10ORF68,CCDC7,CCNY,CREM,CUL2,EPC1,FZD8,GAD2,GJD4,ITGB1,KIAA1462,KIF5B,LYZL1,LYZL2,MAP3K8,MASTL,MKX,MPP7,MTPAP,MTRNR2L7,NAMPTL,NRP1,PARD3,PDSS1,PTCHD3,RAB18,SVIL,WAC,YME1L1,ZEB1,ZNF248,ZNF25,ZNF33A,ZNF37A,ZNF438"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD6","0","loss","SMARCA4"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD7","0","loss","ZNF429"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD8","0","loss","GRIN2D,GRWD1"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD9","0","loss","MC2R,MC5R,POTEC,RNMT,ZNF519"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD10","1","gain","ABCB5,AGR2,AGR3,AHR,CDCA7L,DNAH11,FAM126A,FERD3L,HDAC9,IL6,ITGB8,KLHL7,MACC1,PRPS1L1,RAPGEF5,SNX13,SP4,SP8,STEAP1B,TMEM196,TOMM7,TSPAN13,TWIST1,TWISTNB"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD11","0","gain","EGFR,GBAS,LANCL2,MRPS17,MRPS17,SEC61G,SEPT14,VOPP1,VSTM2A,ZNF713"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD12","0","gain","ERV3-1,ZNF107,ZNF117,ZNF138,ZNF273,ZNF679,ZNF680,ZNF736,ZNF92"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD13","0","gain","AC106873.4,CAPZA2,MET,ST7,ST7-OT4"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD14","0","loss","PEMT"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD15","0","loss","AC006547.14,AC006946.15,AC008132.13,ARVCF,ATP6V1E1,BCL2L13,BID,C22orf29,C22orf39,CDC45,CECR1,CECR2,CECR5,CECR6,CLDN5,CLTCL1,COMT,DGCR14,DGCR2,DGCR6,DGCR6L,DGCR8,GAB4,GNB1L,GP1BB,GSC2,HIRA,IL17RA,MICAL3,MRPL40,PEX26,PRODH,RANBP1,RTN4R,SEPT5,SLC25A1,SLC25A18,TANGO2,TBX1,TRMT2A,TSSK2,TUBA8,TXNRD2,UFD1L,USP18,ZDHHC8"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD16","0","loss","CELSR1,CERK,CTA-299D3.8,FAM19A5,GRAMD4,GTSE1,LL22NC03-75H12.2,TBC1D22A,TRMU"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD17","0","gain","BCAT1,BHLHE41,C12orf77,CASC1,IFLTD1,KRAS,LRMP,LYRM5,RASSF8,SSPN"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD18","0","gain","ABCD2,ADAMTS20,C12orf40,CNTN1,CPNE8,GXYLT1,IRAK4,KIF21A,LRRK2,MUC19,PDZRN4,PPHLN1,PRICKLE1,PUS7L,SLC2A13,TMEM117,TWF1,YAF2,ZCRB1"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD19","0","gain","AGAP2,AGAP2-AS1,AVIL,CDK4,CTDSP2,CYP27B1,MARCH9,METTL1,METTL21B,OS9,RP11-571M6.15,TSFM,TSPAN31,XRCC6BP1"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD20","0","loss","TMEM132B"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD21","0","gain","ABHD12,ACSS1,APMAP,CD93,CST1,CST11,CST2,CST3,CST4,CST5,CST7,CST8,CST9,CST9L,CSTL1,ENTPD6,FAM182B,FOXA2,GGTLC1,GINS1,GZF1,NANP,NAPB,NINL,NXT1,PYGB,SSTR4,SYNDIG1,THBD,VSX1,ZNF337"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD22","0","gain","AAR2,ACSS2,ACTL10,AHCY,ASIP,ASXL1,BCL2L1,BPIFA1,BPIFA2,BPIFA3,BPIFB1,BPIFB2,BPIFB3,BPIFB4,BPIFB6,C20orf112,C20orf144,C20orf173,C20orf24,CBFA2T2,CCM2L,CDK5RAP1,CEP250,CHMP4B,CNBD2,COMMD7,COX4I2,CPNE1,DEFB115,DEFB116,DEFB118,DEFB119,DEFB121,DEFB123,DEFB124,DLGAP4,DNMT3B,DSN1,DUSP15,DYNLRB1,E2F1,EDEM2,EFCAB8,EIF2S2,EIF6,EPB41L1,ERGIC3,FAM83C,FOXS1,GDF5,GDF5OS,GGT7,GSS,HCK,HM13,ID1,ITCH,KIF3B,MAP1LC3A,MAPRE1,MMP24,MYH7B,MYL9,MYLK2,NCOA6,NDRG3,NECAB3,NFS1,PDRG1,PHF20,PIGU,PLAGL2,POFUT1,PROCR,PXMP4,RALY,RBM12,RBM39,REM1,ROMO1,RP11-410N8.4,RP1-309K20.6,SAMHD1,SCAND1,SLA2,SNTA1,SOGA1,SPAG4,SUN5,TGIF2,TGIF2-C20orf24,TLDC2,TM9SF4,TP53INP2,TPX2,TRPC4AP,UQCC1,XKR7,ZNF341"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD23","0","gain","ADRM1,ARFGAP1,BHLHE23,BIRC7,C20orf166,C20orf195,CABLES2,CHRNA4,COL20A1,COL9A3,DIDO1,EEF1A2,GATA5,GID8,GMEB2,HELZ2,HRH3,KCNQ2,LAMA5,MRGBP,MTG2,NKAIN4,NTSR1,OGFR,OSBPL2,PPDPF,PTK6,RBBP8NL,RP11-93B14.6,RPS21,SLC17A9,SLCO4A1,SRMS,SS18L1,TCFL5,YTHDF1"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD24","0","gain","AC002310.13,AHSP,ALDOA,ARMC5,ASPHD1,BCKDK,BCL7C,BOLA2B,C16orf58,C16orf92,C16orf93,C16orf98,CD2BP2,CDIPT,CORO1A,COX6A2,CTF1,DCTPP1,DOC2A,FAM57B,FBRS,FBXL19,FUS,GDPD3,HIRIP3,HSD3B7,INO80E,ITGAD,ITGAL,ITGAM,ITGAX,KAT8,KCTD13,MAPK3,MYLPF,ORAI3,PHKG2,PPP4C,PRR14,PRSS36,PRSS53,PRSS8,PYCARD,PYDC1,RNF40,RP11-196G11.1,RP11-347C12.1,RP11-347C12.3,SEPHS2,SEPT1,SETD1A,SEZ6L2,SLC5A2,SLX1A,SRCAP,STX1B,STX4,SULT1A3,TAOK2,TBC1D10B,TBX6,TGFB1I1,TMEM219,TRIM72,VKORC1,YPEL3,ZNF48,ZNF629,ZNF646,ZNF668,ZNF688,ZNF689,ZNF720,ZNF747,ZNF747,ZNF764,ZNF768,ZNF771,ZNF785,ZNF843"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD25","0","loss","ACSF3,ADAD2,ANKRD11,APRT,ATP2C2,BANP,C16orf74,C16orf95,CA5A,CBFA2T3,CDH13,CDH15,CDT1,COTL1,COX4I1,CRISPLD2,CTC-786C10.1,CTU2,CYBA,DNAAF1,EMC8,FBXO31,FOXC2,FOXF1,FOXL1,GALNS,GINS2,GSE1,HSBP1,HSD17B2,HSDL1,IL17C,IRF8,JPH3,KCNG4,KIAA0513,KLHDC4,KLHL36,MAP1LC3B,MBTPS1,MLYCD,MPHOSPH6,MTHFSD,MVD,NECAB2,OSGIN1,PABPN1L,PIEZO1,PLCG2,RNF166,RP11-178L8.4,RP11-505K9.4,RP11-680G10.1,RP11-830F9.6,SDR42E1,SLC22A31,SLC38A8,SLC7A5,SNAI3,TAF1C,TLDC1,TRAPPC2L,USP10,WFDC1,ZC3H18,ZCCHC14,ZDHHC7,ZFPM1,ZNF469,ZNF778"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD26","0","gain","AGPAT6,ANK1,AP3M2,CHRNA6,CHRNB3,DKK4,FNTA,GINS4,GOLGA7,HOOK3,IKBKB,KAT6A,NKX6-3,PLAT,POLB,RNF170,RP11-598P20.5,SFRP1,SLC20A2,SMIM19,THAP1,VDAC3"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD27","0","gain","MYC,POU5F1B"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD28","0","loss","LRCH1"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD29","0","loss","ATP4B,GAS6,GRK1,RASA3,TFDP1,TMCO3,TMEM255B"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD30","0","gain","CCND1,FGF19,FGF3,FGF4,MRGPRD,MRGPRF,MYEOV,ORAOV1,TPCN2"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD31","0","loss","KCNQ5"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD32","0","gain","CD99L2,GPR50,HMGB3,MTM1,MTMR1,PASD1,VMA21"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD33","0","gain","ABCD1,ARHGAP4,ATP2B3,ATP6AP1,AVPR2,BCAP31,BGN,BRCC3,CETN2,CLIC2,CMC4,CSAG1,CTAG1A,CTAG1B,CTAG2,DKC1,DNASE1L1,DUSP9,EMD,F8,F8A1,F8A2,F8A3,FAM3A,FAM50A,FAM58A,FLNA,FUNDC2,G6PD,GAB3,GABRA3,GABRE,GABRQ,GDI1,H2AFB1,H2AFB2,H2AFB3,HAUS7,HCFC1,IDH3G,IKBKG,IRAK1,L1CAM,LAGE3,LCA10,MAGEA1,MAGEA10,MAGEA12,MAGEA2,MAGEA2B,MAGEA3,MAGEA4,MAGEA6,MECP2,MPP1,MTCP1,NAA10,NSDHL,OPN1LW,OPN1MW,OPN1MW2,PDZD4,PLXNA3,PLXNB3,PNCK,PNMA3,PNMA5,PNMA6A,PNMA6B,PNMA6C,PNMA6D,RAB39B,RENBP,RPL10,SLC10A3,SLC6A8,SMIM9,SRPK3,SSR4,TAZ,TEX28,TEX28P1,TEX28P2,TKTL1,TMEM187,TMLHE,TREX2,U82695.9,UBL4A,VBP1,ZFP92,ZNF185,ZNF275"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD34","0","loss","AADAT,ACSL1,ADAM29,AGA,ANKRD37,ANXA10,ASB5,C4orf27,C4orf47,CASP3,CBR4,CCDC110,CDKN2AIP,CENPU,CEP44,CLCN3,CLDN22,CLDN24,CPE,CYP4V2,DCTD,DDX60,DDX60L,ENPP6,F11,FAM149A,FAM218A,FAT1,FBXO8,FSTL5,GALNT7,GALNTL6,GLRA3,GPM6A,HAND2,HELT,HMGB2,HPGD,ING2,IRF2,KIAA1430,KLHL2,KLKB1,LINC01098,LRP2BP,MARCH1,MFAP3L,MSMO1,MTNR1A,NAF1,NEIL3,NEK1,NPY1R,NPY5R,PALLD,PDLIM3,PRIMPOL,RAPGEF2,RP11-215A19.2,RP11-279O9.4,RP11-487E13.1,RP11-701P16.2,RWDD4,SAP30,SCRG1,SH3RF1,SLC25A4,SNX25,SORBS2,SPATA4,SPCS3,SPOCK3,STOX2,TENM3,TKTL2,TLL1,TLR3,TMA16,TMEM192,TRAPPC11,TRIM60,TRIM61,UFSP2,VEGFC,WDR17,WWC2"
"PC-3_[JPC-3]","1240202","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD35","0","gain","ACTRT3,CLDN11,EIF5A2,FNDC3B,GHSR,GOLIM4,GPR160,LRRC31,LRRC34,LRRIQ4,MECOM,MYNN,NCEH1,PDCD10,PHC3,PLD1,PRKCI,RPL22L1,SAMD7,SEC62,SERPINI1,SERPINI2,SKIL,SLC2A2,SLC7A14,TMEM212,TNFSF10,TNIK,WDR49"
"RERF-LC-KJ","1298537","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD1","0","loss","CDKN2A,CDKN2B,RP11-145E5.5"
"RERF-LC-KJ","1298537","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD2","0","loss","PAX5"
"RERF-LC-KJ","1298537","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD3","0","gain","C5orf38,CLPTM1L,IRX2,IRX4,LPCAT1,MRPL36,NDUFS6,NKD2,RP11-661C8.3,SLC12A7,SLC6A18,SLC6A19,SLC6A3,TERT,TRIP13"
"RERF-LC-KJ","1298537","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD4","0","gain","AKR1C1,AKR1C2,AKR1C3,AKR1C4,AKR1CL1,CALML3,CALML5,NET1,TUBAL3,UCN3"
"RERF-LC-KJ","1298537","lung","lung_NSCLC_adenocarcinoma","LUAD","cnaLUAD5","0","gain","ABI1,ACBD5,ANKRD26,ANKRD30A,APBB1IP,ARHGAP12,ARMC4,BAMBI,C10orf126,C10ORF68,CCDC7,CCNY,CREM,CUL2,EPC1,FZD8,GAD2,GJD4,ITGB1,KIAA1462,KIF5B,LYZL1,LYZL2,MAP3K8,MASTL,MKX,MPP7,MTPAP,MTRNR2L7,NAMPTL,NRP1,PARD3,PDSS1,PTCHD3,RAB18,SVIL,WAC,YME1L1,ZEB1,ZNF248,ZNF25,ZNF33A,ZNF37A,ZNF438"
